CHAPATIZ;http://www.chapatiz.com/;None;['arno@chapatiz.com', 'support_credits@chapatiz.com', 'support_credits@chapatiz.com']
CRITEO;http://www.criteo.com/fr/;01 40 40 22 90;[]
DEEZER;http://www.deezer.com/;None;[]
DESKOM;http://www.cegedim-ebusiness.com/Fr/solutions/Pages/Deskom.aspx;None;[]
DIMELO;http://www.dimelo.com/;01 77 37 27 57;['email@example.com']
DMAILER;http://www.commentcamarche.net/download/telecharger-34061632-dmailer-sync;None;[]
EYE BRAIN;http://www.eyebrain.com/;None;['contact@eye-brain.com']
FEEDBOOKS;http://fr.feedbooks.com/;01 42 47 82 74;[]
FILAO;https://fr.wikipedia.org/wiki/Filao;None;[]
FRANCE EOLIENNES;http://fee.asso.fr/;01 42 60 07 41;[]
GAMECREDS;https://fr-fr.facebook.com/gamecreds/;None;[]
H2I TECHNOLOGIES;http://www.h2i-technologies.com/;04 66 36 66 00;[]
INSPIRATIONAL STORES;http://inspirationalstores.com/;None;[]
JOBPARTNERS;https://www.linkedin.com/company/jobpartners;None;[]
KERLINK M2M TECHNOLOGIES;http://www.kerlink.fr/en/;None;['contact@kerlink.fr']
LEXIS NUMERIQUE;http://www.lexis-games.com/;01 64 68 58 30;[]
LIBCAST;https://www.libcast.com/;None;[]
LILIGO;http://www.liligo.fr/;None;[]
MEILLEURSAGENTS;http://www.meilleursagents.com/;01 45 66 24 24;[]
METABOLI;http://www.metaboli.co.uk/;01 44 90 80 90;[]
MIXICOM;http://www.mixicom.fr/;None;[]
MOBILE TAG;http://www.mobiletag.com/;None;[]
MOBSHOP;http://www.mobshop.ma/;None;[]
MYPRONOSTIC;http://www.mypronosticfoot.com/;06 12 65 28 32;['mypronosticfoot@hotmail.fr', 'webmaster@mypronosticfoot.com']
PASSWORDBANK;https://www.crunchbase.com/organization/passwordbank;None;[]
PEARLTREES;http://www.pearltrees.com/;None;[]
PREVISITE;http://www.previsite.fr/;01 46 25 75 75;[]
PRODWARE;http://www.prodware.fr/;None;[]
PUREPEOPLE;http://www.purepeople.com/;None;[]
QOSMOS;http://www.qosmos.com/french/a-propos/;01 40 37 00 02;[]
SEQUANS;http://www.sequans.com/;01 70 72 16 00;['ir@sequans.com', 'IR@sequans.com', 'claudia@sequans.com', 'claudia@sequans.com', 'nkeegan@sequans.com', 'nkeegan@sequans.com', 'japan.info@sequans.com', 'japan.info@sequans.com', 'contact@sequans.com', 'contact@sequans.com', 'jobs@sequans.com', 'jobs@sequans.com', 'sales@sequans.com', 'sales@sequans.com', 'communications@sequans.com', 'communications@sequans.com', 'IR@sequans.com', 'IR@sequans.com']
SIEN.COM;http://www.sien.com/;None;[]
SMARTESTING;http://www.smartesting.com/;01 75 44 89 89;['contact@smartesting.com']
STEEK;http://www.garnstudio.com/lang/fr/video.php?id=85;None;[]
STENTYS;http://www.stentys.com/;None;[]
STRIBE;https://www.crunchbase.com/organization/stribe;None;['kamel@stribe.com', 'kamel@stribe.com']
STUPEFLIX;http://studio.stupeflix.com/;None;['logo_stupeflix_big_@2X.4152da2e6cd6.png']
TECH4FIELD;http://www.tech4field.com/;01 30 08 12 90;['contact@tech4Field.com', 'contact@tech4Field.com']
TEMPOLIB;http://www.societe.com/societe/tempolib-512602095.html;None;[]
THEOFFICIALBOARD;http://www.theofficialboard.fr/;None;['contact@theofficialboard.com']
TWINLINX;http://www.societe.com/societe/twinlinx-corporation-491544060.html;None;[]
UBICAST;https://www.ubicast.eu/fr/;01 77 56 77 67;['contact@ubicast.eu', 'contact@ubicast.eu', 'contact@ubicast.eu', 'contact@ubicast.eu', 'contact@ubicast.eu']
ULIKE;http://ulike-app.com/;None;[]
UNITEAM COMMUNICATION;http://www.uniteam.fr/;None;['v.pierre@uniteam.fr', 'v.pierre@uniteam.fr', 'rh@uniteam.fr', 'rh@uniteam.fr']
URBASOLAR;http://www.urbasolar.com/;04 67 64 46 44;[]
VERTEEGO;http://www.verteego.com/;01 47 70 08 90;[]
WATCHFROG;http://www.watchfrog.fr/;01 69 36 11 15;[]
WENGO;http://www.wengo.fr/;None;[]
YMAGIS;http://www.ymagis.com/fr/;None;['isabelle.nerin@smartjog-ymagis.com', 'zlata.gergelova@smartjog-ymagis.com', 'fr@smartjog-ymagis.com', 'ana.fernandez@smartjog.com', 'es@smartjog-ymagis.com', 'frank.schmitz@ymagis.com', 'stefan.saalfeld@ymagis.com', 'sven.bannert@ymagis.com', 'matthias.saulich@ymagis.com', 'thomas.weber@smartjog-ymagis.com', 'de@smartjog-ymagis.com', 'investisseurs@ymagis.com', 'investisseurs@ymagis.com', 'contact@ymagis.com', 'jean.mizrahi@ymagis.com', 'christophe.lacroix@ymagis.com', 'laurent.coudreuse@ymagis.com', 'carole.vasseur@ymagis.com', 'ois.chassaing@ymagis.com', 'olivier.douet@ymagis.com', 'installation@ymagis.com', 'jean.mizrahi@ymagis.com', 'laurent.coudreuse@ymagis.com', 'ois.chassaing@ymagis.com', 'guillaume.araujo@ymagis.com', 'olivier.douet@ymagis.com', 'melodie.hoppenot@smartjog-ymagis.com', 'zlata.gergelova@smartjog-ymagis.com', 'fr@smartjog-ymagis.com']
YOOLINK;http://www.yoolinkpro.com/;01 42 01 60 58;['contact@yoolinkpro.com']
ZEFANCLUB;http://www.tomsguide.fr/actualite/zefanclub-thierry-roland,28243.html;None;[]
ZOOMORAMA;http://www.zoomorama.com/;None;[]
RHAPSO;http://www.rhapso.com/;01 60 13 79 50;['info@rhapso.com', 'info@rhapso.com']
NELI TECHNOLOGIES;http://neli.fr/;None;['license@prestashop.com', 'contact@prestashop.com']
IMINENT;https://www.comment-supprimer.com/iminent/;None;['jean.sugoi@gmail.com']
OWLIENT;http://www.owlient.com/;01 48 56 04 12;['recrutement@owlient.eu', 'recrutement@owlient.eu']
YOOWALK;http://www.societe.com/societe/yoowalk-492537840.html;None;[]
IKLAX MEDIA;http://www.iklax.com/;05 59 43 85 27;['contact@appsandco.com']
USERADGENTS;http://www.useradgents.com/;01 77 75 65 90;[]
SCOOP.IT;http://www.scoop.it/;None;[]
OPENPORTAL;http://ecampus.montpellier-bs.com/;None;[]
TVTRIP;http://www.tvtrip-media.com/;01 58 62 41 16;['contact@tvtrip-media.com']
VOLUBILL;http://www.seventure.fr/poles-expertise/electronique-et-telecom/161;None;[]
ALENTY;http://www.alenty.com/;01 42 00 94 86;[]
AUDIONAMIX;http://audionamix.com/;None;[]
BLUEKIWI;http://www.bluekiwi-software.com/;01 73 26 25 25;['info@bluekiwi.io']
DELAMAISON;http://www.delamaison.fr/;0 892 23 01 20;[]
DEVOLIA;https://devolia.fr/;None;['bonjour@devolia.fr']
DROMADAIRE;http://www.dromadaire.com/;None;['votre@email.com']
ECOVADIS;https://fr.ecovadis.com/;None;[]
FASTBOOKING;http://www.fastbooking.com/;01 44 71 05 05;[]
IDYLIS;https://www.idylis.com/;None;[]
IMAGIIN;http://www.journaldunet.com/0610/061005-imagiin.shtml;None;[]
INSIDE SECURE;http://www.insidesecure.com/;None;[]
INSPIRATIONAL STORES;http://inspirationalstores.com/;None;[]
IPERCAST;http://www.ipercast.com/;01 72 77 70 70;[]
JOOCE;http://jooce.ch/;None;[]
KEWEGO;https://fr.wikipedia.org/wiki/Kewego;None;[]
KOFFEEWARE;http://www.koffeeware.com/;09 52 53 56 00;['carl@koffeeware.com', 'info@koffeeware.com', 'info@koffeeware.com', 'name@example.com', 'carl@koffeeware.com', 'info@koffeeware.com', 'info@koffeeware.com', 'name@example.com']
KYRIBA;http://www.kyriba.fr/;01 46 02 26 29;['infofrance@kyriba.com', 'infofrance@kyriba.com']
LEADFORMANCE;http://www.leadformance.com/;01 58 05 18 30;[]
MALTEM CONSULTING;http://www.maltem.com/;01 77 78 13 00;[]
MEILLEURMOBILE;http://www.meilleurmobile.com/;None;['votre@email.com']
MOBIBASE;http://mobibase.fr/;None;[]
NETHEOS;http://www.netheos.com/;09 72 34 11 80;[]
NEXWAY;http://www.nexway.com/;01 55 17 31 55;[]
NINSIGHT BROADCAST;http://www.ninsight.fr/;None;['sales@ninsight.com', 'sales@ninsight.com']
NOTREFAMILLE;http://www.notrefamille.com/;None;[]
NOVALYS;http://www.sas-novalys.fr/;03 22 71 18 00;[]
ORCHESTRA NETWORKS;http://www.orchestranetworks.com/fr/;01 82 83 99 00;[]
PILOT SYSTEMS;http://pilotsystems.net/;01 43 15 24 63;[]
PRYLOS;http://www.lemondeinformatique.fr/actualites/lire-doro-rachete-l-editeur-prylos-pour-renforcer-les-applications-mobiles-vers-les-seniors-34203.html;None;[]
SKYRECON SYSTEMS;https://www.linkedin.com/company/skyrecon-systems;01 47 70 02 62;[]
SPARUS SOFTWARE;https://www.crunchbase.com/organization/sparus-software;None;['info@sparus-software.com', 'info@sparus-software.com']
TALEND;http://www.talend.com/;01 46 25 06 00;['username@example.com']
TERATEC CAPS ENTREPRISE;http://www.teratec.eu/qui/membres_Caps.html;None;['francois.bodin@caps-entreprise.com', 'francois.bodin@caps-entreprise.com', 'francois.bodin@caps-entreprise.com', 'francois.bodin@caps-entreprise.com', 'estelle.dulsou@caps-entreprise.com', 'estelle.dulsou@caps-entreprise.com']
TRIVOP;https://www.crunchbase.com/organization/trivop;None;[]
VERTEEGO;http://www.verteego.com/;01 47 70 08 90;[]
VOLUNTIS;http://www.voluntis.com/;01 41 38 39 20;['info@voluntis.com', 'info@voluntis.com', 'info@voluntis.com', 'info@voluntis.com', 'info@voluntis.com', 'info@voluntis.com', 'info@voluntis.com', 'info@voluntis.com']
WEEZEVENT;http://www.weezevent.com/;01 85 07 75 75;['contact@weezevent.com']
WEVOD;http://www.wevod.tv/;None;['contact@wevod.com']
ZENOPS;http://www.societe.com/societe/zenops-449926674.html;None;[]
ZLIO;http://www.abondance.com/actualites/20110818-11054-zlio-google-ma-tuer.html;None;[]
ZOOMORAMA;http://www.zoomorama.com/;None;[]
DIBCOM;https://en.wikipedia.org/wiki/DiBcom;01 60 11 31 30;[]
THEBLOGTV;http://www.theblogtv.it/;None;['business@theblogtv.it', 'business@theblogtv.it']
EXTEND MEDIA;http://www.cisco.com/c/en/us/about/corporate-strategy-office/acquisitions/extend.html;None;['support@extend.com']
IMINENT;https://www.comment-supprimer.com/iminent/;None;['jean.sugoi@gmail.com']
COFLUENT DESIGN;http://www.intel.com/content/www/us/en/cofluent/intel-cofluent-studio.html;None;[]
IWEDIA;http://www.iwedia.com/;None;[]
EXALEAD;https://www.exalead.com/search/;None;[]
MXP4;https://fr.wikipedia.org/wiki/MXP4;None;[]
HYLIOSOFT;http://www.ppsps.fr/;03 87 18 04 96;['contacts@hyliosoft.com', 'webmaster@hyliosoft.com']
THEBLOGTV;http://www.theblogtv.it/;None;['business@theblogtv.it', 'business@theblogtv.it']
QOSMOS;http://www.qosmos.com/french/a-propos/;01 40 37 00 02;[]
SYNTHESIO;http://synthesio.com/;01 44 77 89 10;[]
24H00 BOOSKET;http://www.frenchyentrepreneur.com/patrick-robin-fondateur-de-24h00-boosket;01 53 01 53 10;[]
AUDEMAT;http://www.worldcastsystems.com/;05 57 92 89 28;[]
CITILOG;http://www.citilog.fr/;01 41 24 34 54;['citilog@citilog.com', 'citilog@citilog.com', 'citilogapa@citilog.com', 'citilogapa@citilog.com', 'citilogusa@citilog.com', 'citilogusa@citilog.com', 'espana@citilog.com', 'espana@citilog.com', 'citilog@citilog.com', 'citilog@citilog.com', 'citilogapa@citilog.com', 'citilogapa@citilog.com', 'citilogusa@citilog.com', 'citilogusa@citilog.com', 'espana@citilog.com', 'espana@citilog.com']
CRISTON SOFTWARE;http://hebergement.u-psud.fr/distribution/accords-perimes/114-criston.html;None;[]
CRITEO;http://www.criteo.com/fr/;01 40 40 22 90;[]
CYTHERIS;http://www.france-biotech.org/tag/cytheris/;01 46 44 96 46;[]
DXO LABS;http://www.dxo.com/;01 55 20 55 99;['dpreview@2x.png', 'dpreview@2x.png', 'dpreview@2x.png', 'popphoto@2x.png', 'popphoto@2x.png', 'popphoto@2x.png', 'eisa@2x.png', 'eisa@2x.png', 'eisa@2x.png']
EXAPROTECT;https://fr.wikipedia.org/wiki/Exaprotect;None;[]
GLOBAL IMAGING ONLINE;http://www.global-imaging.net/;None;[]
GLOWRIA;http://www.videofutur.fr/;None;[]
INFINANCIALS;http://www.infinancials.com/;01 42 77 02 02;['support@infinancials.com', 'support@infinancials.com']
KYNOGON;https://en.wikipedia.org/wiki/Kynogon;None;[]
L4 LOGISTICS;http://www.l4-epsilon.fr/;01 69 49 48 55;[]
MITOPROD;http://www.societe.com/societe/mitoprod-478516651.html;05 56 00 12 43;[]
NAVX;http://www.navx.com/fr/gps/zones/;None;[]
NETVIBES;http://www.netvibes.com/fr;None;[]
NETVIBES;http://www.netvibes.com/fr;None;[]
OPEN CS;http://www.verif.com/societe/OPEN-COMMUNICATION-SYSTEMS-(OPEN-CS)-494151392/;None;[]
OPENDISC;http://www.commentcamarche.net/forum/affich-1976359-opendisc-sur-cd;None;[]
OVERBLOG;https://www.over-blog.com/;None;[]
SARENZA;http://www.sarenza.com/;None;[]
TALEND;http://www.talend.com/;01 46 25 06 00;['username@example.com']
VIADEO;http://fr.viadeo.com/;None;[]
VIOLET;https://fr.wikipedia.org/wiki/Violet;None;[]
WIDIP;http://widip.fr/;None;[]
XCALIA;https://fr.wikipedia.org/wiki/Xcalia_Intermediation_Core;None;[]
YAKAZ;https://www.yakaz.fr/;None;[]
VPOD.TV;http://www.01net.com/actualites/vpod-tv-ferme-son-service-gratuit-dhebergement-de-videos-399189.html;None;[]
PRODWARE;http://www.prodware.fr/;None;[]
MEILLEURMOBILE;http://www.meilleurmobile.com/;None;['votre@email.com']
CYTOMICS PHARMACEUTICALS;http://www.pharmaceutiques.com/biopharma/archive/bp_1164.html;None;[]
SUPERSONIC IMAGINE;http://www.supersonicimagine.fr/;04 42 99 24 24;[]
RHAPSO;http://www.rhapso.com/;01 60 13 79 50;['info@rhapso.com', 'info@rhapso.com']
KEWEGO;https://fr.wikipedia.org/wiki/Kewego;None;[]
NEOLANE;http://www.adobe.com/fr/marketing-cloud/campaign-management.html;None;[]
CELLECTIS;http://www.cellectis.com/fr;None;[]
DESKOM;http://www.cegedim-ebusiness.com/Fr/solutions/Pages/Deskom.aspx;None;[]
DIGITRAD COMMUNICATIONS;https://www.crunchbase.com/organization/digitrad-communications;None;['mb@digitrad.com', 'mb@digitrad.com']
DSO INTERACTIVE;http://www.dso-interactive.com/;01 53 85 45 00;[]
EMOS FUTURES;https://www.crunchbase.com/organization/emos-futures;None;[]
EPTICA;http://www.eptica.fr/;01 47 12 68 88;[]
FILAO;https://fr.wikipedia.org/wiki/Filao;None;[]
GENOMIC VISION;http://www.genomicvision.com/;01 49 08 07 40;['investisseurs@genomicvision.com', 'gv@newcap.fr', 'investisseurs@genomicvision.com', 'gv@newcap.fr']
IDYLIS;https://www.idylis.com/;None;[]
INTOAN TECHNOLOGY;http://www.societe.com/societe/intoan-technology-432305969.html;None;[]
KDS;http://www.kds.fr/;01 46 29 25 00;[]
MITOPROD;http://www.societe.com/societe/mitoprod-478516651.html;05 56 00 12 43;[]
NAVX;http://www.navx.com/fr/gps/zones/;None;[]
NEW SCREENS;http://aperiodic.net/screen/quick_reference;None;[]
NEXWAY;http://www.nexway.com/;01 55 17 31 55;[]
OPENTRUST;http://www.opentrust.com/;01 55 64 22 00;[]
PRYLOS;http://www.lemondeinformatique.fr/actualites/lire-doro-rachete-l-editeur-prylos-pour-renforcer-les-applications-mobiles-vers-les-seniors-34203.html;None;[]
SARENZA;http://www.sarenza.com/;None;[]
SKYRECON SYSTEMS;https://www.linkedin.com/company/skyrecon-systems;01 47 70 02 62;[]
SMARTESTING;http://www.smartesting.com/;01 75 44 89 89;['contact@smartesting.com']
SPARUS SOFTWARE;https://www.crunchbase.com/organization/sparus-software;None;['info@sparus-software.com', 'info@sparus-software.com']
ZENOPS;http://www.societe.com/societe/zenops-449926674.html;None;[]
MEDIALIVE;http://fr-medialive.com/;None;['contact@54px.fr', 'contact@54px.fr', 'contact@54px.fr', 'live.frml@gmail.com', 'live.FRML@gmail.com', 'contact@54px.fr']
ADOMOS;http://www.adomos.com/;01 45 61 74 40;['immobilier@adomos.com', 'immobilier@adomos.com', 'bourse@adomos.com', 'bourse@adomos.com', 'presse@adomos.com', 'presse@adomos.com', 'webmaster@adomos.com', 'webmaster@adomos.com']
AFFINNOVA;http://www.affinnova.com/;None;[]
BOONTY;http://fr.boonty.com/;None;[]
ELAIA PARTNERS;http://www.elaia.com/;01 76 74 92 50;[]
IDTECT;http://www.societe.com/societe/idtect-440722155.html;None;[]
TAGSYS;http://www.tagsysrfid.com/;04 42 18 89 00;[]
TXCELL;http://www.txcell.com/index.php/fr/;None;[]
VITEC MULTIMEDIA;http://www.vitec.com/;01 49 12 44 86;['test@test.com']
AFFINNOVA;http://www.affinnova.com/;None;[]
BIOMETHODE;http://www.biomethodes.com/;01 60 77 73 34;[]
DXO LABS;http://www.dxo.com/;01 55 20 55 99;['dpreview@2x.png', 'dpreview@2x.png', 'dpreview@2x.png', 'popphoto@2x.png', 'popphoto@2x.png', 'popphoto@2x.png', 'eisa@2x.png', 'eisa@2x.png', 'eisa@2x.png']
ENDOTIS;http://www.endotis.com/;01 48 46 43 91;[]
KIKA MEDICAL;http://www.societe.com/societe/kika-410637383.html;None;[]
ORNIS;http://www.ornis.net/;None;[]
SOAMAI ASG;http://www.01net.com/actualites/soamai-passe-sous-la-coupe-dasg-236239.html;None;[]
TEMPOSOFT;http://www.delabie.fr/produits/740500;None;[]
WOMEN WORLDWIDE WEB W4;https://www.w4.org/fr/;None;[]
ZENCOD;http://www.societe.com/societe/zen-cod-812460590.html;None;[]
ACCESS COMMERCE;https://fr.wikipedia.org/wiki/Cameleon_Software;0 811 70 78 78;[]
CELLECTIS;http://www.cellectis.com/fr;None;[]
INTEGO;http://www.intego.com/fr/;01 55 07 27 27;['corporate@intego.com', 'corporate@intego.com', 'info@intego.com', 'info@intego.com', 'nicola@bamboopr.co.uk', 'nicola@bamboopr.co.uk', 'marco@bamboopr.co.uk', 'marco@bamboopr.co.uk', 'jobs@intego.com', 'jobs@intego.com', 'info@intego.com', 'info@intego.com', 'sales@intego.com', 'sales@intego.com', 'eurosales@intego.com', 'eurosales@intego.com', 'salesjp@intego.com', 'salesjp@intego.com', 'corporate@intego.com', 'corporate@intego.com', 'info@intego.com', 'info@intego.com', 'nicola@bamboopr.co.uk', 'nicola@bamboopr.co.uk', 'marco@bamboopr.co.uk', 'marco@bamboopr.co.uk', 'jobs@intego.com', 'jobs@intego.com', 'info@intego.com', 'info@intego.com', 'sales@intego.com', 'sales@intego.com', 'eurosales@intego.com', 'eurosales@intego.com', 'salesjp@intego.com', 'salesjp@intego.com']
SOAMAI ASG;http://www.01net.com/actualites/soamai-passe-sous-la-coupe-dasg-236239.html;None;[]
SWT;https://www.eclipse.org/swt/;None;['inbox@eclipse.org', 'inbox@eclipse.org']
TRAVELDOO;http://www.traveldoo.com/fr/home.html;01 55 46 95 30;['info@traveldoo.com', 'info@traveldoo.com']
WOKUP;http://www.ziserman.com/blog/2011/01/25/wokup-10-ans-davances/;None;[]
NEOLANE;http://www.adobe.com/fr/marketing-cloud/campaign-management.html;None;[]
404FOUND;http://www.404found.com/;None;['contact@viuu.ca', 'contact@viuu.ca', 'sales@viuu.ca', 'sales@viuu.ca', 'sales@viuu.ca', 'finance@viuu.ca', 'sales@viuu.ca', 'finance@viuu.ca']
APACH NETWORK;http://www.apachnetwork.com/;01 69 28 68 47;[]
AXEMBLE;http://www.axemble.com/;01 41 91 24 30;['support@mycadservices.com', 'support@mycadservices.com']
ISMAP;http://www.ismapp.com/;01 55 50 12 40;[]
NOVATRIS;http://www.uha.fr/novatris;None;['contact@uha.fr', 'contact@uha.fr', 'novatris@uha.fr']
ORNIS;http://www.ornis.net/;None;[]
SNARX;http://www.snarx-fx.com/;01 44 34 01 34;[]
404FOUND;http://www.404found.com/;None;['sales@viuu.ca', 'finance@viuu.ca']
CANALWEB;http://www.canal-web.fr/;01 83 64 09 72;[]
CAPSULE TECH;http://www.capsuletech.fr/;01 53 34 14 00;[]
CDANDCO;http://www.clubic.com/actualite-42047-.html;None;[]
CLUST;http://www.rueducommerce.fr/~clust;None;['er@wellcom.fr', 'er@wellcom.fr', 'es@wellcom.fr', 'es@wellcom.fr', 'relationconso@fevad.com', 'relationconso@fevad.com', 'relationconso@fevad.com']
DEVISMUTUELLE;http://www.devismutuelle.com/;None;[]
FRANCE MP3;http://www.yala.fm/fr/artists/popular/country/france;None;[]
FREEVER;http://www.servicesmobiles.fr/en_novembre_199-9984/;None;[]
INTERACTIF VISUEL SYSTEME;http://www.activisu.com/;01 46 39 48 40;[]
ISMAP;http://www.ismapp.com/;01 55 50 12 40;[]
MEDIAVET;http://www.verif.com/societe/MEDIAVET-422594986/;None;[]
NOTREFAMILLE;http://www.notrefamille.com/;None;[]
SOFT2YOU;http://www.soft2you.com/;None;[]
SYNERDEAL;http://ithacaconsultingblog.blogspot.com/2013/05/entrepreneuriat-5-questions-thierry-de.html;None;[]
404FOUND;https://www.crunchbase.com/organization/404-found;None;[]
ADESOFT;http://www.adesoft.com/;01 45 15 47 90;[]
CDANDCO;http://www.clubic.com/actualite-42047-.html;None;[]
MEDIAVET;http://www.verif.com/societe/MEDIAVET-422594986/;None;[]
NETCENTREX;http://www.infoguerre.fr/industries-et-souverainete/netcentrex-pme-francaise-victime-du-laissez-faire-liberal-4434;None;[]
NETQUARTZ;http://reseau.journaldunet.com/e/netquartz-69860;None;[]
NPTV;http://nptv.com/;+44 20 7549 2181;[]
QARBON;http://www.qarbon.com/;+1 408-792-3800;['webmaster@qarbon.com']
SIRIA TECHNOLOGIE;http://www.01net.com/actualites/siria-technologies-128056.html;None;[]
STREAMCORE;https://fr.wikipedia.org/wiki/Streamcore;None;[]
INTEGRA;http://www.itsintegra.com/;01 78 89 35 00;['contact@itsintegra.com']
ADESOFT;http://www.adesoft.com/;01 45 15 47 90;[]
DATOPS;http://www.wmaker.net/lamachineacafe/Datops-rachete-par-LexisNexis_a150.html;None;[]
ALLOCINE;http://www.allocine.fr/;None;[]
DELTAPARTNERS;http://www.deltapartnersgroup.com/;None;[]
INTEGRA;http://www.itsintegra.com/;01 78 89 35 00;[]
OXYDIAN;https://www.obsidian.net/;None;[]
STAMPTRONIC;http://www.usinenouvelle.com/article/identification-stamptronic-suit-les-conteneurs.N74579;None;[]
ABRICO;http://www.toute-la-franchise.com/franchise-567-abrico.html;None;['nom@domaine.fr', 'nom@domaine.fr']
BEDYCASA;https://fr.bedycasa.com/;None;[]
EPAWN;http://epawn.fr/;09 66 96 58 27;['contact@epawn.fr', 'contact@epawn.fr']
GREENBUREAU;https://greenbureau.fr/;09 50 69 34 60;['hello@greenbureau.fr']
SCULPTEO;http://www.sculpteo.com/;01 83 64 11 22;['no@email.given']
SENSORLY;http://fr.sensorly.com/;None;[]
UBLEAM;http://www.ubleam.com/;05 82 08 07 21;[]
VISIMMO 3D;http://www.visimmo3d.com/;01 84 16 48 38;['contact@v3d-corporate.com', 'contact@v3d-corporate.com', 'contact@v3d-corporate.com']
VISION 360 DEGRES et V3D;http://www.v3d.fr/;04 81 76 13 70;[]
YOUPIJOB;https://youpijob.fr/;None;[]
LEOSPHERE;http://www.leosphere.com/;01 81 87 05 00;['info@leosphere.com', 'info@leosphere.com', 'info@leosphere.com']
TRIBWAY;http://www.tribway.com/;None;['contact@tribway.com', 'contact@tribway.com']
UPLIKE;http://uplike.com/;None;[]
1001MENUS;http://www.zenchef.com/;01 40 41 19 29;[]
AGORA PULSE;http://www.agorapulse.com/;01 44 61 18 48;[]
BMI SYSTEM;http://www.bmi-system.com/;01 40 91 83 94;[]
CAMPING-AND-CO.COM;http://fr.camping-and-co.com/;None;[]
DEINOVE;http://www.deinove.com/;01 42 03 27 37;[]
POXEL;http://www.poxel.com/;None;['aalexandru@macbiocom.com', 'smay@macbiocom.com', 'poxel@newcap.fr', 'poxel@newcap.fr', 'BD@poxelpharma.com', 'BD@poxelpharma.com', 'poxel@newcap.fr', 'poxel@newcap.fr', 'aalexandru@macbiocom.com', 'smay@macbiocom.com', 'BD@poxelpharma.com', 'BD@poxelpharma.com']
MAILJET;https://fr.mailjet.com/;None;['contact@mailjet.com']
HIGHLIFE;https://fr.wikipedia.org/wiki/Highlife_(musique);None;[]
LA RUCHE QUI DIT OUI;https://laruchequiditoui.fr/fr;None;['support@laruchequiditoui.fr', 'support@laruchequiditoui.fr']
GOLAEM;http://www.golaem.com/;02 99 27 21 40;[]
ASTER CAPITAL;http://aster.com/;01 42 65 60 09;['us@aster.com', 'us@aster.com', 'contact@aster.com', 'contact@aster.com', 'israel@aster.com', 'israel@aster.com', 'china@aster.com', 'china@aster.com', 'loader@2x.gif']
ADICTIZ;http://www.adictiz.com/;03 66 72 09 99;[]
AFRIQUE TELECOM;http://www.afrique-telecom.com/;None;[]
BUZZPARADISE;http://www.buzzparadise.com/;None;[]
DIGITEKA;http://www.digiteka.com/;01 42 29 60 40;['videos@digiteka.com', 'videos@digiteka.com', 'videos@digiteka.com']
EXPEROPTIC;http://www.lunettes-experoptic.fr/;09 64 30 02 70;['contact@experoptic.com', 'contact@experoptic.com']
FAGUO SHOES;http://www.faguo-store.com/;01 42 71 10 42;['license@prestashop.com', 'contact@prestashop.com', 'license@prestashop.com', 'contact@prestashop.com']
FOLLOW THE SUN;https://www.youtube.com/watch?v=dexa2On5l9I;None;[]
I-DISPO;http://fr.sara.i-dispo.com/;None;[]
INTRASENSE;http://www.intrasense.fr/;01 48 04 32 83;['investor@intrasense.fr', 'intrasense@newcap.fr', 'support@intrasense.fr', 'support@intrasense.fr', 'commercial@intrasense.fr', 'commercial@intrasense.fr', 'international@intrasense.fr', 'international@intrasense.fr', 'commercial@intrasense.fr', 'commercial@intrasense.fr', 'support@intrasense.fr', 'support@intrasense.fr', 'investor@intrasense.fr', 'investor@intrasense.fr', 'investisseurs@intrasense.fr', 'partner@intrasense.fr', 'partner@intrasense.fr', 'clinicaltrials@intrasense.fr', 'clinicaltrials@intrasense.fr', 'distribution@intrasense.fr', 'distribution@intrasense.fr', 'contact@intrasense.fr', 'contact@intrasense.fr', 'emploi@intrasense.fr', 'emploi@intrasense.fr', 'support@intrasense.fr', 'support@intrasense.fr', 'commercial@intrasense.fr', 'commercial@intrasense.fr', 'international@intrasense.fr', 'international@intrasense.fr', 'commercial@intrasense.fr', 'commercial@intrasense.fr', 'support@intrasense.fr', 'support@intrasense.fr', 'investor@intrasense.fr', 'investor@intrasense.fr', 'investisseurs@intrasense.fr', 'partner@intrasense.fr', 'partner@intrasense.fr', 'clinicaltrials@intrasense.fr', 'clinicaltrials@intrasense.fr', 'distribution@intrasense.fr', 'distribution@intrasense.fr', 'contact@intrasense.fr', 'contact@intrasense.fr', 'emploi@intrasense.fr', 'emploi@intrasense.fr', 'support@intrasense.fr', 'support@intrasense.fr', 'commercial@intrasense.fr', 'commercial@intrasense.fr', 'international@intrasense.fr', 'international@intrasense.fr', 'support@intrasense.fr', 'support@intrasense.fr', 'commercial@intrasense.fr', 'commercial@intrasense.fr', 'international@intrasense.fr', 'international@intrasense.fr']
ITRUST;http://www.itrust.fr/;05 67 34 67 80;['contact@itrust.fr', 'contact@itrust.fr', 'contact@itrust.fr', 'contact@itrust.fr']
LEKIOSK et LEKIOSQUE;https://www2.lekiosk.com/;None;[]
MADELEINE MARKET;http://www.frenchweb.fr/madeleine-market-epicerie-fine-2-0/93790;None;['publicite@frenchweb.fr', 'publicite@frenchweb.fr', 'publicite@frenchweb.fr', 'publicite@frenchweb.fr']
MIRAKL;http://www.mirakl.fr/;None;[]
