DHL INTERNATIONAL EXPRESS (FRANCE);http://www.dhl.fr/;None;['user@domain.com', 'fr.claude.brigand@dhl.com', 'user@domain.com', 'StraighttotheTop.dgffr@dhl.com', 'user@domain.com', 'fr.claude.brigand@dhl.com', 'user@domain.com', 'user@domain.com', 'service@dhl-globalmail.com', 'user@domain.com', 'freight.fr@dhl.com', 'Fr.DrhDgf@dhl.com', 'Fr.DSC.Carrieres@dhl.com', 'recrutement@dhl-globalmail.fr', 'StraighttotheTop.dgffr@dhl.com', 'user@domain.com', 'service@dhl-globalmail.com', 'user@domain.com', 'freight.fr@dhl.com', 'Fr.DrhDgf@dhl.com', 'Fr.DSC.Carrieres@dhl.com', 'recrutement@dhl-globalmail.fr', 'user@domain.com', 'user@domain.com', 'user@domain.com', 'user@domain.com', 'user@domain.com', 'user@domain.com', 'user@domain.com']
DISPONIS;https://espaceclient.disponis.fr/;None;[]
EASYBOURSE;https://www.easybourse.com/;None;[]
EDENRED FRANCE;http://www.edenred.fr/;01 74 31 75 00;[]
ELIOR TRESORERIE;http://www.elior.com/;01 40 19 50 00;[]
EPEX SPOT;https://www.epexspot.com/fr/;01 73 03 96 00;['info@epexspot.com', 'f.maguet@epexspot.com', 'f.maguet@epexspot.com', 'm.lehenry@epexspot.com', 'm.lehenry@epexspot.com', 'elearning@epexspot.com', 'elearning@epexspot.com', 'info@epexspot.com', 'f.maguet@epexspot.com', 'f.maguet@epexspot.com', 'm.lehenry@epexspot.com', 'm.lehenry@epexspot.com', 'elearning@epexspot.com', 'elearning@epexspot.com', 'info@epexspot.com', 'e.gaudal@epexspot.com', 'e.gaudal@epexspot.com', 'b.loeb@epexspot.com', 'b.loeb@epexspot.com', 't.hureau@epexspot.com', 't.hureau@epexspot.com', 'm.rajerison@epexspot.com', 'm.rajerison@epexspot.com', 'a.vaudoux@epexspot.com', 'a.vaudoux@epexspot.com', 'v.micheli@epexspot.com', 'v.micheli@epexspot.com', 'a.naudin@epexspot.com', 'a.naudin@epexspot.com', 'a.stecken@epexspot.com', 'a.stecken@epexspot.com', 'info@epexspot.com', 'p.redaelli@epexspot.com', 'p.redaelli@epexspot.com', 'l.courlet@epexspot.com', 'l.courlet@epexspot.com', 'a.abba@epexspot.com', 'a.abba@epexspot.com', 'z.boumedhel@epexspot.com', 'z.boumedhel@epexspot.com', 'c.froehly@epexspot.com', 'c.froehly@epexspot.com', 'e.tsobgni@epexspot.com', 'e.tsobgni@epexspot.com', 'surveillance@epexspot.com', 'surveillance@epexspot.com', 'c.zhou@epexspot.com', 'c.zhou@epexspot.com', 'info@epexspot.com', 'm.schepens@epexspot.com', 'm.schepens@epexspot.com', 'bf.andry@epexspot.com', 'bf.andry@epexspot.com', 'l.cifuentes@epexspot.com', 'l.cifuentes@epexspot.com', 'f.ferrah@epexspot.com', 'f.ferrah@epexspot.com', 'f.hammouti@epexspot.com', 'f.hammouti@epexspot.com', 'b.yassa@epexspot.com', 'b.yassa@epexspot.com', 'info@epexspot.com', 'j.bourgeois@epexspot.com', 'j.bourgeois@epexspot.com', 't.bodin@epexspot.com', 't.bodin@epexspot.com', 'g.sengezer@epexspot.com', 'g.sengezer@epexspot.com', 'info@epexspot.com', 'c.maurer@epexspot.com', 'c.maurer@epexspot.com', 'r.baradat@epexspot.com', 'r.baradat@epexspot.com', 'm.fontaine@epexspot.com', 'm.fontaine@epexspot.com', 'v.mesnier@epexspot.com', 'v.mesnier@epexspot.com', 'e.lacroix@epexspot.com', 'e.lacroix@epexspot.com', 'g.bertrand@epexspot.com', 'g.bertrand@epexspot.com', 'info@epexspot.com', 'd.besnier@epexspot.com', 'd.besnier@epexspot.com', 'v.dore@epexspot.com', 'v.dore@epexspot.com', 'a.nouvellet@epexspot.com', 'a.nouvellet@epexspot.com', 'a.wetzel@epexspot.com', 'a.wetzel@epexspot.com', 'a.delamothe@epexspot.com', 'a.delamothe@epexspot.com', 'p.milon@epexspot.com', 'p.milon@epexspot.com', 'r.oudoul@epexspot.com', 'r.oudoul@epexspot.com', 't.rakow@epexspot.com', 't.rakow@epexspot.com', 'h.van@epexspot.com', 'h.van@epexspot.com', 'c.belguedj@epexspot.com', 'c.belguedj@epexspot.com', 'b.bennett@epexspot.com', 'b.bennett@epexspot.com', 'h.chanoine@epexspot.com', 'h.chanoine@epexspot.com', 'a.machado@epexspot.com', 'a.machado@epexspot.com', 'a.yao@epexspot.com', 'a.yao@epexspot.com', 'w.angole@epexspot.com', 'w.angole@epexspot.com', 'info@epexspot.com', 'd.abernethy@epexspot.com', 'd.abernethy@epexspot.com', 'j.busschaert@epexspot.com', 'j.busschaert@epexspot.com', 'j.farthing@epexspot.com', 'j.farthing@epexspot.com', 'n.miljus@epexspot.com', 'n.miljus@epexspot.com', 'k.niciejewska@epexspot.com', 'k.niciejewska@epexspot.com', 'm.lehenry@epexspot.com', 'm.lehenry@epexspot.com', 'h.liddiard@epexspot.com', 'h.liddiard@epexspot.com', 'm.suntinger@epexspot.com', 'm.suntinger@epexspot.com', 'info@epexspot.com', 'a.claxton@epexspot.com', 'a.claxton@epexspot.com', 'info@epexspot.com', 'j.perez@epexspot.com', 'j.perez@epexspot.com', 'd.assaad@epexspot.com', 'd.assaad@epexspot.com', 'p.bloomfield@epexspot.com', 'p.bloomfield@epexspot.com', 's.tarnai@epexspot.com', 's.tarnai@epexspot.com', 's.wachon@epexspot.com', 's.wachon@epexspot.com', 'info@epexspot.com', 'w.vogel@epexspot.com', 'w.vogel@epexspot.com', 'd.orifici@epexspot.com', 'd.orifici@epexspot.com', 'a.weiss@epexspot.com', 'a.weiss@epexspot.com', 'p.adigbli@epexspot.com', 'p.adigbli@epexspot.com', 'c.antoine@epexspot.com', 'c.antoine@epexspot.com', 'f.beillouet@epexspot.com', 'f.beillouet@epexspot.com', 'j.fasel@epexspot.com', 'j.fasel@epexspot.com', 'info@epexspot.com', 'a.mahuet@epexspot.com', 'a.mahuet@epexspot.com', 'c.gras@epexspot.com', 'c.gras@epexspot.com', 'r.djabali@epexspot.com', 'r.djabali@epexspot.com', 'p.vassilopoulos@epexspot.com', 'p.vassilopoulos@epexspot.com', 'a.lantrain@epexspot.com', 'a.lantrain@epexspot.com', 'a.salah@epexspot.com', 'a.salah@epexspot.com', 'ed.uyar@epexspot.com', 'ed.uyar@epexspot.com', 'c.henkel@epexspot.com', 'c.henkel@epexspot.com', 'f.maguet@epexspot.com', 'f.maguet@epexspot.com', 'm.lehenry@epexspot.com', 'm.lehenry@epexspot.com', 'm.suntinger@epexspot.com', 'm.suntinger@epexspot.com', 'info@epexspot.com', 'powerspot@epexspot.com', 'powerspot@epexspot.com', 'm.nijpels@epexspot.com', 'm.nijpels@epexspot.com', 'v.herlant@epexspot.com', 'v.herlant@epexspot.com', 't.drescher@epexspot.com', 't.drescher@epexspot.com', 's.leulmi@epexspot.com', 's.leulmi@epexspot.com', 'a.thomas@epexspot.com', 'a.thomas@epexspot.com', 'l.fediuc@epexspot.com', 'l.fediuc@epexspot.com', 'me.ronco@epexspot.com', 'me.ronco@epexspot.com', 'n.aminou@epexspot.com', 'n.aminou@epexspot.com', 'f.bonnard@epexspot.com', 'f.bonnard@epexspot.com', 'f.cadre@epexspot.com', 'f.cadre@epexspot.com', 'c.deuwille@epexspot.com', 'c.deuwille@epexspot.com', 'j.do@epexspot.com', 'j.do@epexspot.com', 'k.eisenach@epexspot.com', 'k.eisenach@epexspot.com', 'r.faust@epexspot.com', 'r.faust@epexspot.com', 'a.kiesler@epexspot.com', 'a.kiesler@epexspot.com', 't.philipp@epexspot.com', 't.philipp@epexspot.com', 'g.schneider@epexspot.com', 'g.schneider@epexspot.com', 'external@epexspot.com', 'external@epexspot.com', 'a.wiegner@epexspot.com', 'a.wiegner@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'f.beillouet@epexspot.com', 'f.beillouet@epexspot.com', 'c.zhou@epexspot.com', 'c.zhou@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'powerspot@epexspot.com', 'powerspot@epexspot.com', 'powerspot@epexspot.com', '10.151.10.51powerspot@epexspot.com', 'powerspot@epexspot.com', 'info@apxgroup.com', 'info@apxgroup.com', 'd.orifici@epexspot.com', 'd.orifici@epexspot.com', 'info@belpex.be', 'info@belpex.be', 'a.weiss@epexspot.com', 'powerspot@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@apxgroup.com', 'info@apxgroup.com', 'a.weiss@epexspot.com', 'a.weiss@epexspot.com', 'info@epexspot.com', 'e.gaudal@epexspot.com', 'e.gaudal@epexspot.com', 'b.loeb@epexspot.com', 'b.loeb@epexspot.com', 't.hureau@epexspot.com', 't.hureau@epexspot.com', 'm.rajerison@epexspot.com', 'm.rajerison@epexspot.com', 'a.vaudoux@epexspot.com', 'a.vaudoux@epexspot.com', 'v.micheli@epexspot.com', 'v.micheli@epexspot.com', 'a.naudin@epexspot.com', 'a.naudin@epexspot.com', 'a.stecken@epexspot.com', 'a.stecken@epexspot.com', 'info@epexspot.com', 'p.redaelli@epexspot.com', 'p.redaelli@epexspot.com', 'l.courlet@epexspot.com', 'l.courlet@epexspot.com', 'a.abba@epexspot.com', 'a.abba@epexspot.com', 'z.boumedhel@epexspot.com', 'z.boumedhel@epexspot.com', 'c.froehly@epexspot.com', 'c.froehly@epexspot.com', 'e.tsobgni@epexspot.com', 'e.tsobgni@epexspot.com', 'surveillance@epexspot.com', 'surveillance@epexspot.com', 'c.zhou@epexspot.com', 'c.zhou@epexspot.com', 'info@epexspot.com', 'm.schepens@epexspot.com', 'm.schepens@epexspot.com', 'bf.andry@epexspot.com', 'bf.andry@epexspot.com', 'l.cifuentes@epexspot.com', 'l.cifuentes@epexspot.com', 'f.ferrah@epexspot.com', 'f.ferrah@epexspot.com', 'f.hammouti@epexspot.com', 'f.hammouti@epexspot.com', 'b.yassa@epexspot.com', 'b.yassa@epexspot.com', 'info@epexspot.com', 'j.bourgeois@epexspot.com', 'j.bourgeois@epexspot.com', 't.bodin@epexspot.com', 't.bodin@epexspot.com', 'g.sengezer@epexspot.com', 'g.sengezer@epexspot.com', 'info@epexspot.com', 'c.maurer@epexspot.com', 'c.maurer@epexspot.com', 'r.baradat@epexspot.com', 'r.baradat@epexspot.com', 'm.fontaine@epexspot.com', 'm.fontaine@epexspot.com', 'v.mesnier@epexspot.com', 'v.mesnier@epexspot.com', 'e.lacroix@epexspot.com', 'e.lacroix@epexspot.com', 'g.bertrand@epexspot.com', 'g.bertrand@epexspot.com', 'info@epexspot.com', 'd.besnier@epexspot.com', 'd.besnier@epexspot.com', 'v.dore@epexspot.com', 'v.dore@epexspot.com', 'a.nouvellet@epexspot.com', 'a.nouvellet@epexspot.com', 'a.wetzel@epexspot.com', 'a.wetzel@epexspot.com', 'a.delamothe@epexspot.com', 'a.delamothe@epexspot.com', 'p.milon@epexspot.com', 'p.milon@epexspot.com', 'r.oudoul@epexspot.com', 'r.oudoul@epexspot.com', 't.rakow@epexspot.com', 't.rakow@epexspot.com', 'h.van@epexspot.com', 'h.van@epexspot.com', 'c.belguedj@epexspot.com', 'c.belguedj@epexspot.com', 'b.bennett@epexspot.com', 'b.bennett@epexspot.com', 'h.chanoine@epexspot.com', 'h.chanoine@epexspot.com', 'a.machado@epexspot.com', 'a.machado@epexspot.com', 'a.yao@epexspot.com', 'a.yao@epexspot.com', 'w.angole@epexspot.com', 'w.angole@epexspot.com', 'info@epexspot.com', 'd.abernethy@epexspot.com', 'd.abernethy@epexspot.com', 'j.busschaert@epexspot.com', 'j.busschaert@epexspot.com', 'j.farthing@epexspot.com', 'j.farthing@epexspot.com', 'n.miljus@epexspot.com', 'n.miljus@epexspot.com', 'k.niciejewska@epexspot.com', 'k.niciejewska@epexspot.com', 'm.lehenry@epexspot.com', 'm.lehenry@epexspot.com', 'h.liddiard@epexspot.com', 'h.liddiard@epexspot.com', 'm.suntinger@epexspot.com', 'm.suntinger@epexspot.com', 'info@epexspot.com', 'a.claxton@epexspot.com', 'a.claxton@epexspot.com', 'info@epexspot.com', 'j.perez@epexspot.com', 'j.perez@epexspot.com', 'd.assaad@epexspot.com', 'd.assaad@epexspot.com', 'p.bloomfield@epexspot.com', 'p.bloomfield@epexspot.com', 's.tarnai@epexspot.com', 's.tarnai@epexspot.com', 's.wachon@epexspot.com', 's.wachon@epexspot.com', 'info@epexspot.com', 'w.vogel@epexspot.com', 'w.vogel@epexspot.com', 'd.orifici@epexspot.com', 'd.orifici@epexspot.com', 'a.weiss@epexspot.com', 'a.weiss@epexspot.com', 'p.adigbli@epexspot.com', 'p.adigbli@epexspot.com', 'c.antoine@epexspot.com', 'c.antoine@epexspot.com', 'f.beillouet@epexspot.com', 'f.beillouet@epexspot.com', 'j.fasel@epexspot.com', 'j.fasel@epexspot.com', 'info@epexspot.com', 'a.mahuet@epexspot.com', 'a.mahuet@epexspot.com', 'c.gras@epexspot.com', 'c.gras@epexspot.com', 'r.djabali@epexspot.com', 'r.djabali@epexspot.com', 'p.vassilopoulos@epexspot.com', 'p.vassilopoulos@epexspot.com', 'a.lantrain@epexspot.com', 'a.lantrain@epexspot.com', 'a.salah@epexspot.com', 'a.salah@epexspot.com', 'ed.uyar@epexspot.com', 'ed.uyar@epexspot.com', 'c.henkel@epexspot.com', 'c.henkel@epexspot.com', 'f.maguet@epexspot.com', 'f.maguet@epexspot.com', 'm.lehenry@epexspot.com', 'm.lehenry@epexspot.com', 'm.suntinger@epexspot.com', 'm.suntinger@epexspot.com', 'info@epexspot.com', 'powerspot@epexspot.com', 'powerspot@epexspot.com', 'm.nijpels@epexspot.com', 'm.nijpels@epexspot.com', 'v.herlant@epexspot.com', 'v.herlant@epexspot.com', 't.drescher@epexspot.com', 't.drescher@epexspot.com', 's.leulmi@epexspot.com', 's.leulmi@epexspot.com', 'a.thomas@epexspot.com', 'a.thomas@epexspot.com', 'l.fediuc@epexspot.com', 'l.fediuc@epexspot.com', 'me.ronco@epexspot.com', 'me.ronco@epexspot.com', 'n.aminou@epexspot.com', 'n.aminou@epexspot.com', 'f.bonnard@epexspot.com', 'f.bonnard@epexspot.com', 'f.cadre@epexspot.com', 'f.cadre@epexspot.com', 'c.deuwille@epexspot.com', 'c.deuwille@epexspot.com', 'j.do@epexspot.com', 'j.do@epexspot.com', 'k.eisenach@epexspot.com', 'k.eisenach@epexspot.com', 'r.faust@epexspot.com', 'r.faust@epexspot.com', 'a.kiesler@epexspot.com', 'a.kiesler@epexspot.com', 't.philipp@epexspot.com', 't.philipp@epexspot.com', 'g.schneider@epexspot.com', 'g.schneider@epexspot.com', 'external@epexspot.com', 'external@epexspot.com', 'a.wiegner@epexspot.com', 'a.wiegner@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'f.beillouet@epexspot.com', 'f.beillouet@epexspot.com', 'c.zhou@epexspot.com', 'c.zhou@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'powerspot@epexspot.com', 'powerspot@epexspot.com', 'powerspot@epexspot.com', 'powerspot@epexspot.com', 'powerspot@epexspot.com', 'info@epexspot.com', 'info@apxgroup.com', 'info@apxgroup.com', 'd.orifici@epexspot.com', 'd.orifici@epexspot.com', 'info@belpex.be', 'info@belpex.be', 'a.weiss@epexspot.com', 'info@epexspot.com', 'info@epexspot.com', 'info@apxgroup.com', 'info@apxgroup.com', 'a.weiss@epexspot.com', 'a.weiss@epexspot.com', 'info@epexspot.com']
EURO PRIVATE EQUITY FRANCE;http://www.societe.com/societe/euro-private-equity-france-494738750.html;None;[]
EUROCLEAR FRANCE;https://www.euroclear.com/fr.html;01 55 34 55 34;['webinfo@euroclear.com']
EUROCLEAR FRANCE;https://www.euroclear.com/fr.html;01 55 34 55 34;[]
EURONEXT PARIS SA;https://www.euronext.com/;None;['EMSEquities@euronext.com', 'EMSEquities@euronext.com', 'EMSETP@euronext.com', 'EMSETP@euronext.com', 'EMSDerivatives@euronext.com', 'EMSDerivatives@euronext.com']
EUROTITRISATION;http://www.eurotitrisation.fr/;01 41 50 69 48;[]
EXOE;http://www.exoe.fr/;01 80 50 59 59;[]
FDM GESTION;http://www.societe.com/societe/fdm-gestion-450140298.html;None;[]
FINAGRAL;http://www.societe.com/societe/finagral-392861019.html;01 42 97 45 50;[]
FINANCIERE DU CAPITOLE;http://www.financiere-du-capitole.fr/;01 55 34 34 30;[]
FINANCIERE FLERTEX;http://www.societe.com/societe/financiere-flertex-341818037.html;None;[]
FINANCIERE JEAN RICHARD;http://www.societe.com/societe/financiere-jean-richard-384751749.html;None;[]
FOREX CAPITAL MARKETS LIMITED;http://www.fxcm.com/fr/;0 800 90 95 44;['info@fxcm.fr', 'info@fxcm.fr', 'info@fxcm.fr', 'info@fxcm.fr']
FRANCETEL;http://communaute.sosh.fr/t5/Mes-factures/Gros-probl%C3%A8me-avec-le-contrat-Francetel/td-p/574850;01 40 61 72 00;[]
GIE ARCADE DEVELOPPEMENT;http://www.groupe-arcade.com/;01 55 07 17 00;[]
GIE BLEU;http://www.verif.com/societe/GIE-BLEU-713002186/;None;[]
GIE HALEV;http://www.societe.com/societe/gie-halev-391885035.html;01 43 32 01 20;[]
GIMV FRANCE;http://www.gimv.com/;01 58 36 45 60;['frank.deleenheer@gimv.com', 'frank.deleenheer@gimv.com', 'ines.sylverans@gimv.com', 'ines.sylverans@gimv.com', 'frank.deleenheer@gimv.com', 'frank.deleenheer@gimv.com']
GROUPE GALERIES LAFAYETTE SERVICES;http://www.societe.com/societe/gpe-galeries-lafayette-sce-ggl-sce-612038679.html;None;[]
GROUPE GALERIES LAFAYETTE SERVICES;http://www.societe.com/societe/gpe-galeries-lafayette-sce-ggl-sce-612038679.html;None;[]
GROUPEMENT DES CARTES BANCAIRES;http://www.cartes-bancaires.com/;None;[]
H.I.G. EUROPEAN CAPITAL PARTNERS S.A.S;http://www.higcapital.com/;01 53 57 50 60;[]
HIPAY;https://www.hipay.com/fr/;None;['iruf@hipay.com']
HISTOIRE & PATRIMOINE FINANCEMENT;http://www.societe.com/societe/histoire-patrimoine-financement-504638784.html;None;[]
HPC;http://www.hpceurope.com/fr/;None;[]
HSBC REIM (FRANCE);http://www.hsbc.fr/1/2/hsbc-reim/index;None;['am@hsbc.fr', 'am@hsbc.fr', 'evelyne.cesari@hsbc.fr', 'evelyne.cesari@hsbc.fr', 'francois.croset@hsbc.fr', 'francois.croset@hsbc.fr', 'helena.bodereau@hsbc.fr', 'helena.bodereau@hsbc.fr', 'am@hsbc.fr', 'am@hsbc.fr', 'am@hsbc.fr', 'am@hsbc.fr', 'am@hsbc.fr', 'am@hsbc.fr']
ICADE CONSEIL;http://www.icade.fr/;01 41 57 89 27;[]
INTERNATIONAL CURRENCY EXCHANGE FRANCE;https://www.icefrance.fr/;None;['contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr', 'contact@icefrance.fr']
INTERNATIONAL CURRENCY EXCHANGE FRANCE;https://www.icefrance.fr/;None;['contact@icefrance.fr', 'contact@icefrance.fr']
JEMS;http://www.jems-group.com/;01 47 89 63 10;[]
KALIDEA;https://billetterie.kalidea.com/;None;[]
KEPLER CHEUVREUX;http://www.keplercheuvreux.com/;01 53 65 35 00;[]
LE CHEQUE DEJEUNER;http://www.cheque-dejeuner.com/;09 61 38 98 70;[]
LE CHEQUE DOMICILE;http://www.chequedomicile.fr/;None;[]
LEHMAN BROTHERS INTERNATIONAL EUROPE;http://www.pwc.co.uk/services/business-recovery/administrations/lehman.html;None;['counterpartycontacts@lbia-eu.com', 'counterpartycontacts@lbia-eu.com', 'generalqueries@lbia-eu.com', 'generalqueries@lbia-eu.com', 'unsecuredcreditors@lbia-eu.com', 'unsecuredcreditors@lbia-eu.com', 'unsecuredcreditors@lbia-eu.com', 'unsecuredcreditors@lbia-eu.com', 'clientpositionresponses@lbia-eu.com', 'clientpositionresponses@lbia-eu.com', 'claimresolutionagreement@lbia-eu.com', 'claimresolutionagreement@lbia-eu.com', 'logons@lbia-eu.com', 'logons@lbia-eu.com', 'LBIEHRqueries@lbia-eu.com', 'LBIEHRqueries@lbia-eu.com', 'employee.claims@lbia-eu.com', 'employee.claims@lbia-eu.com', 'line.presence@uk.pwc.com', 'line.presence@uk.pwc.com']
LNC FINANCEMENT;http://www.lesnouveauxconstructeurs.fr/;0 825 04 91 49;[]
LOMBARD ODIER (EUROPE) S.A.;https://www.lombardodier.com/fr/home/offices/europe/luxembourg.html;None;[]
LOV GROUP INVEST;http://www.lovgroup.com/;01 44 95 23 00;[]
LUTETIA CAPITAL;http://www.lutetiacapital.com/;01 79 97 97 97;[]
MEDIDAN;http://www.medidan.fr/;None;['commercial@medidan.fr', 'commercial@medidan.fr']
METAMORPHOSYS FRANCE;http://www.verif.com/societe/METAMORPHOSYS-FRANCE-405046517/;None;[]
MIRABAUD & CIE (EUROPE) S.A;https://www.mirabaud.com/en/international-presence/country-detail/country/luxembourg/;+352 27 12 83 00;[]
MONTE PASCHI BANQUE SA;https://www.montepaschi-banque.fr/;None;[]
MPS FRANCE SA;http://www.societe.com/societe/mps-france-sa-490073723.html;None;[]
MUZINICH & CO LIMITED;http://www.muzinich.com/;None;['funds@muzinich.com']
N2B ARROSAGE;http://www.n2b-arrosage.com/;01 78 94 52 00;[]
NATIXIS INTERTITRES;http://www.intertitres.natixis.fr/;None;[]
NATIXIS INTERTITRES;http://www.intertitres.natixis.fr/;None;[]
NEXITY SOLUTIONS;http://www.nexity.fr/immobilier/particuliers/solutions-nexity/solutions-credit;None;['libertes@nexity.fr', 'libertes@nexity.fr', 'libertes@nexity.fr', 'libertes@nexity.fr', 'libertes@nexity.fr', 'libertes@nexity.fr']
NOVACAMBIOS-FRANCE, BUREAU DE CHANGE,;http://www.novacambios.com/fr/;01 42 25 41 18;[]
NOVAFIVES;http://www.societe.com/societe/novafives-752529131.html;None;[]
ODDO ET CIE;http://www.oddo.fr/;01 44 51 85 00;[]
ODDO ET CIE;http://www.oddo.fr/;01 44 51 85 00;[]
OLYMPIA CAPITAL MANAGEMENT;http://www.olympiagroup.com/ocm-fr/;01 49 53 90 38;[]
PAYTOP;http://www.paytop.com/;09 72 14 88 66;[]
PERCEVA;http://www.perceva.fr/;None;[]
PLACE DES LEADS;https://www.placedesleads.com/;01 75 77 60 72;[]
POINT TRANSACTION SYSTEMS;http://www.point-transaction.com/;01 61 37 05 70;[]
POWERNEXT S A;http://www.powernext.com/;01 73 03 96 00;['information@powernext.com']
PRET D'UNION;http://www.pret-dunion.fr/;None;['emprunteur@pret-dunion.fr', 'assurance@pretdunion.fr', 'client@pretdunion.fr', 'client@pretdunion.fr', 'client@pretdunion.fr', 'client@pretdunion.fr', 'client@pretdunion.fr', 'client@pretdunion.fr']
PRIVATE FINANCES;http://www.investopedia.com/terms/p/privatefinanceinitiative.asp;None;[]
PROFINA;http://www.groupe-profina.com/;01 53 30 23 20;['contact@groupe-profina.com', 'contact@groupe-profina.com']
RIA FRANCE;http://www.riafrance.com/;None;[]
SATT ILE-DE-FRANCE INNOV;http://www.idfinnov.com/;01 44 23 21 50;[]
SERVICARTE;http://www.ticket-clean-way.fr/infos/mentions-legales.html;01 74 31 75 00;[]
SERVICARTE;http://www.ticket-clean-way.fr/infos/mentions-legales.html;01 74 31 75 00;[]
SG SECURITIES (PARIS);http://www.securities-services.societegenerale.com/fr/;01 42 14 89 39;[]
SINGAPORE EXCHANGE CO;http://www.change-or.fr/;01 48 74 48 21;[]
SITEL FRANCE;http://www.sitel.com/fr/;01 58 35 10 00;['virginie.sarazin@sitel.com', 'virginie.sarazin@sitel.com']
SITEL FRANCE;http://www.sitel.com/fr/;01 58 35 10 00;[]
SOC EXPLOITATION MERSON;http://www.or-change-numismatique.com/;01 42 33 81 67;[]
SOCIETE DE BOURSE GILBERT DUPONT;https://www.gilbertdupont.fr/;01 40 22 46 00;['gd_site_internet@gilbertdupont.fr', 'jocelyne.lossignol@gilbertdupont.fr']
SOCIETE FINANCIERE DE PAIEMENTS;http://www.societe.com/societe/societe-financiere-de-paiements-445061302.html;01 40 36 24 26;[]
SODEXO PASS FRANCE;http://www.sodexoavantages.fr/;None;[]
SODIMA;http://www.e-sodima.com/;None;[]
SOFIDEV DU GPE RAYMOND DEROMEDI;http://www.societe.com/societe/soc-financ-developp-gpe-deromedi-317033710.html;None;[]
STUDIALIS;http://www.studialis.fr/;01 55 28 88 68;['contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'contact@studialis.fr', 'info@psbedu.paris', 'info@psbedu.paris', 'admissions@esgci.fr', 'admissions@esgci.fr', 'admissions@esgf.com', 'admissions@esgf.com', 'contact@esg-langues.fr', 'contact@esg-langues.fr', 'infos@esgrh.fr', 'infos@esgrh.fr', 'admissions@mba-esg.fr', 'admissions@mba-esg.fr', 'contact@esg-executive.fr', 'contact@esg-executive.fr', 'info@iicp.fr', 'info@iicp.fr', 'esag@penninghen.fr', 'esag@penninghen.fr', 'info@webschoolfactory.fr', 'info@webschoolfactory.fr', 'info@stratecollege.fr', 'info@stratecollege.fr', 'contact@coursflorent.fr', 'contact@coursflorent.fr', 'iesa@iesa.fr', 'iesa@iesa.fr', 'contact@iesamultimedia.com', 'contact@iesamultimedia.com', 'contact@hetic.net', 'contact@hetic.net', 'infos@clcf.com', 'infos@clcf.com', 'contact@cifap.fr', 'contact@cifap.fr', 'contact@cifacom.com', 'contact@cifacom.com', 'contact@ecran.fr', 'contact@ecran.fr', 'contact@digital-campus.fr', 'contact@digital-campus.fr', 'contact@studialis.fr', 'contact@studialis.fr']
THE CHANGE GROUP FRANCE SAS;http://www.changegroup.fr/;None;[]
TRADITION SECURITIES AND FUTURES;http://tradition-paris.com/;None;[]
TULLET PREBON TREASURY & DERIVATIVES;http://www.tullettprebon.com/;None;[]
